Data format warnings:
  - Session 0, trial 0: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 17: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 18: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 19: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 20: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 21: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 22: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 23: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 24: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 25: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 26: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 27: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 28: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 29: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 30: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 31: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 32: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 33: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 34: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 35: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 36: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 37: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 25, trial 38: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 0: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 1: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 2: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 3: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 4: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 5: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 6: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 7: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 8: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 9: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 10: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 11: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 12: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 13: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 14: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 15: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 16: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 17: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 18: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 19: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 20: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 21: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 22: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 23: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 24: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 25: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 26: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 27: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 28: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 29: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 30: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 31: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 32: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 26, trial 33: neural dtype is uint8, expected float32. Will be converted during training.
